date_date,Product_ID,Count of purchase
1/12/2012,P00122042,1
1/12/2012,P00122142,1
1/12/2012,P00122342,1
1/12/2012,P00122442,63
1/12/2012,P00122542,45
1/12/2012,P00122642,2
1/12/2012,P00122742,6
1/12/2012,P00122842,1
1/12/2012,P00122942,2
1/12/2012,P00123042,5
1/12/2012,P00123142,25
1/12/2012,P00123242,2
1/12/2012,P00123342,1
1/12/2012,P00123442,11
1/12/2012,P00123542,6
1/12/2012,P00123642,13
1/12/2012,P00123742,64
1/12/2012,P00123842,32
1/12/2012,P00123942,1
1/12/2012,P00124042,7
1/12/2012,P00124142,4
1/12/2012,P00124242,43
1/12/2012,P00124342,13
1/12/2012,P00124442,4
1/12/2012,P00124542,27
1/12/2012,P00124642,54
1/12/2012,P00124742,34
1/12/2012,P00124842,56
1/12/2012,P00124942,18
1/12/2012,P00125042,27
1/12/2012,P00125142,19
1/12/2012,P00125242,1
1/12/2012,P00125342,40
1/12/2012,P00125442,1
1/12/2012,P00125542,9
1/12/2012,P00125642,15
1/12/2012,P00125742,20
1/12/2012,P00125842,8
1/12/2012,P00125942,107
1/12/2012,P00126042,38
1/12/2012,P00126142,92
1/12/2012,P00126242,17
1/12/2012,P00126442,10
1/12/2012,P00126542,7
1/12/2012,P00126642,6
1/12/2012,P00126842,6
1/12/2012,P00126942,9
1/12/2012,P00127042,19
1/12/2012,P00127142,1
1/12/2012,P00127242,78
1/12/2012,P00127342,57
1/12/2012,P00127442,72
1/12/2012,P00127542,42
1/12/2012,P00127642,116
1/12/2012,P00127742,67
1/12/2012,P00127842,86
1/12/2012,P00127942,82
1/12/2012,P00128042,43
1/12/2012,P00128142,20
1/12/2012,P00128242,54
1/12/2012,P00128342,18
1/12/2012,P00128442,8
1/12/2012,P00128542,2
1/12/2012,P00128642,1
1/12/2012,P00128742,26
1/12/2012,P00128942,140
1/12/2012,P00129042,19
1/12/2012,P00129142,18
1/12/2012,P00129242,9
1/12/2012,P00129342,75
1/12/2012,P00129442,15
1/12/2012,P00129542,95
1/12/2012,P00129642,103
1/12/2012,P00129742,20
1/12/2012,P00129842,87
1/12/2012,P00129942,8
1/12/2012,P00130042,5
1/12/2012,P00130142,7
1/12/2012,P00130242,11
1/12/2012,P00130342,3
1/12/2012,P00130442,30
1/12/2012,P00130642,73
1/12/2012,P00130742,69
1/12/2012,P00130842,27
1/12/2012,P00130942,10
1/12/2012,P00131042,25
1/12/2012,P00131142,2
1/12/2012,P00131242,8
1/12/2012,P00131342,7
1/12/2012,P00131442,4
1/12/2012,P00131542,18
1/12/2012,P00131642,1
1/12/2012,P00131742,5
1/12/2012,P00131942,3
1/12/2012,P00132042,20
1/12/2012,P00132242,14
1/12/2012,P00132442,3
1/12/2012,P00132542,7
1/12/2012,P00132642,21
1/12/2012,P00132842,19
1/12/2012,P00132942,10
1/12/2012,P00133042,1
1/12/2012,P00133342,1
1/12/2012,P00133442,27
1/12/2012,P00133542,4
1/12/2012,P00133642,5
1/12/2012,P00133742,32
1/12/2012,P00133842,6
1/12/2012,P00133942,2
1/12/2012,P00134042,5
1/12/2012,P00134142,18
1/12/2012,P00134242,2
1/12/2012,P00134342,32
1/12/2012,P00134442,2
1/12/2012,P00134542,12
1/12/2012,P00134642,6
1/12/2012,P00134842,6
1/12/2012,P00134942,22
1/12/2012,P00135042,3
1/12/2012,P00135142,33
1/12/2012,P00135242,3
1/12/2012,P00135342,20
1/12/2012,P00135442,2
1/12/2012,P00135542,7
1/12/2012,P00135642,6
1/12/2012,P00135742,55
1/12/2012,P00135842,10
1/12/2012,P00135942,1
1/12/2012,P00136142,3
1/12/2012,P00136242,5
1/12/2012,P00136342,9
1/12/2012,P00136442,6
1/12/2012,P00136542,39
1/12/2012,P00136642,2
1/12/2012,P00136742,52
1/12/2012,P00136842,21
1/12/2012,P00136942,5
1/12/2012,P00137042,14
1/12/2012,P00137142,8
1/12/2012,P00137242,49
1/12/2012,P00137342,1
1/12/2012,P00137442,11
1/12/2012,P00137542,21
1/12/2012,P00137642,5
1/12/2012,P00137742,2
1/12/2012,P00137842,2
1/12/2012,P00137942,1
1/12/2012,P00138042,3
1/12/2012,P00138142,3
1/12/2012,P00138242,3
1/12/2012,P00138342,13
1/12/2012,P00138442,30
1/12/2012,P00138542,85
1/12/2012,P00138642,2
1/12/2012,P00138742,1
1/12/2012,P00138842,12
1/12/2012,P00138942,1
1/12/2012,P00139042,4
1/12/2012,P00139142,1
1/12/2012,P00139242,2
1/12/2012,P00139442,1
1/12/2012,P00139542,65
1/12/2012,P00139742,9
1/12/2012,P00139842,5
1/12/2012,P00139942,76
1/12/2012,P00140042,25
1/12/2012,P00140442,1
1/12/2012,P00140542,1
1/12/2012,P00140642,6
1/12/2012,P00140742,103
1/12/2012,P00140942,1
1/12/2012,P00141042,1
1/12/2012,P00141242,4
1/12/2012,P00141442,3
1/12/2012,P00141542,20
1/12/2012,P00141842,19
1/12/2012,P00141942,22
1/12/2012,P00142142,94
1/12/2012,P00142242,6
1/12/2012,P00142342,3
1/12/2012,P00142442,3
1/12/2012,P00142642,2
1/12/2012,P00142742,7
1/12/2012,P00142842,2
1/12/2012,P00142942,61
1/12/2012,P00143142,9
1/12/2012,P00143342,36
1/12/2012,P00143642,45
1/12/2012,P00143742,1
1/12/2012,P00143842,4
1/12/2012,P00143942,2
1/12/2012,P00144042,33
1/12/2012,P00144242,57
1/12/2012,P00144342,4
1/12/2012,P00144442,4
1/12/2012,P00144542,1
1/12/2012,P00144642,118
1/12/2012,P00144842,1
1/12/2012,P00145042,190
1/12/2012,P00145142,3
1/12/2012,P00145242,7
1/12/2012,P00145342,2
1/12/2012,P00145442,88
1/12/2012,P00145542,2
1/12/2012,P00145642,39
1/12/2012,P00145742,32
1/12/2012,P00145842,25
1/12/2012,P00145942,39
1/12/2012,P00146042,43
1/12/2012,P00146142,33
1/12/2012,P00146242,19
1/12/2012,P00146342,11
1/12/2012,P00146442,21
1/12/2012,P00146542,2
1/12/2012,P00146642,4
1/12/2012,P00146742,70
1/12/2012,P00146842,7
1/12/2012,P00146942,4
1/12/2012,P00147042,8
1/12/2012,P00147142,7
1/12/2012,P00147342,29
1/12/2012,P00147442,7
1/12/2012,P00147542,11
1/12/2012,P00147642,5
1/12/2012,P00147742,69
1/12/2012,P00147842,3
1/12/2012,P00147942,120
1/12/2012,P00148042,23
1/12/2012,P00148142,2
1/12/2012,P00148242,2
1/12/2012,P00148342,41
1/12/2012,P00148442,17
1/12/2012,P00148542,34
1/12/2012,P00148642,172
1/12/2012,P00148742,27
1/12/2012,P00148842,32
1/12/2012,P00148942,8
1/12/2012,P00149142,4
1/12/2012,P00149242,8
1/12/2012,P00149342,70
1/12/2012,P00149442,9
1/12/2012,P00149542,19
1/12/2012,P00149642,14
1/12/2012,P00149842,5
1/12/2012,P00149942,1
1/12/2012,P00150042,16
1/12/2012,P00150142,40
1/12/2012,P00150342,72
1/12/2012,P00150442,9
1/12/2012,P00150542,76
1/12/2012,P00150642,6
1/12/2012,P00150742,17
1/12/2012,P00150842,36
1/12/2012,P00150942,65
1/12/2012,P00151042,8
1/12/2012,P00151142,6
1/12/2012,P00151242,21
1/12/2012,P00151342,11
1/12/2012,P00151442,5
1/12/2012,P00151542,1
1/12/2012,P00151642,1
1/12/2012,P00151742,90
1/12/2012,P00151842,7
1/12/2012,P00151942,4
1/12/2012,P00152042,1
1/12/2012,P00152142,1
1/12/2012,P00152242,7
1/12/2012,P00152342,1
1/12/2012,P00152442,11
1/12/2012,P00152542,7
1/12/2012,P00152642,2
1/12/2012,P00152742,62
1/12/2012,P00152942,14
1/12/2012,P00153042,2
1/12/2012,P00153142,7
1/12/2012,P00153242,2
1/12/2012,P00153342,3
1/12/2012,P00153442,4
1/12/2012,P00153542,2
1/12/2012,P00153642,27
1/12/2012,P00153742,77
1/12/2012,P00153842,72
1/12/2012,P00153942,2
1/12/2012,P00154042,85
1/12/2012,P00154142,5
1/12/2012,P00154242,38
1/12/2012,P00154342,4
1/12/2012,P00154442,38
1/12/2012,P00154542,9
1/12/2012,P00154642,64
1/12/2012,P00154742,12
1/12/2012,P00154842,6
1/12/2012,P00155042,5
1/12/2012,P00155142,30
1/12/2012,P00155242,25
1/12/2012,P00155342,18
1/12/2012,P00155442,55
1/12/2012,P00155542,2
1/12/2012,P00155642,28
1/12/2012,P00155742,47
1/12/2012,P00155842,2
1/12/2012,P00155942,5
1/12/2012,P00156042,14
1/12/2012,P00156142,19
1/12/2012,P00156242,29
1/12/2012,P00156342,3
1/12/2012,P00156442,140
1/12/2012,P00156542,14
1/12/2012,P00156742,48
1/12/2012,P00156842,9
1/12/2012,P00157042,3
1/12/2012,P00157142,39
1/12/2012,P00157342,33
1/12/2012,P00157442,1
1/12/2012,P00157542,134
1/12/2012,P00157642,70
1/12/2012,P00157842,1
1/12/2012,P00157942,14
1/12/2012,P00158042,16
1/12/2012,P00158242,50
1/12/2012,P00158342,13
1/12/2012,P00158442,8
1/12/2012,P00158542,85
1/12/2012,P00158642,7
1/12/2012,P00158742,14
1/12/2012,P00158842,31
1/12/2012,P00158942,2
1/12/2012,P00159042,2
1/12/2012,P00159142,1
1/12/2012,P00159242,9
1/12/2012,P00159342,3
1/12/2012,P00159442,60
1/12/2012,P00159542,54
1/12/2012,P00159642,2
1/12/2012,P00159742,9
1/12/2012,P00159842,20
1/12/2012,P00159942,16
1/12/2012,P00160042,29
1/12/2012,P00160142,3
1/12/2012,P00160242,6
1/12/2012,P00160342,6
1/12/2012,P00160442,2
1/12/2012,P00160542,15
1/12/2012,P00160642,21
1/12/2012,P00160842,1
1/12/2012,P00160942,22
1/12/2012,P00161042,1
1/12/2012,P00161142,5
1/12/2012,P00161242,12
1/12/2012,P00161442,64
1/12/2012,P00161542,39
1/12/2012,P00161642,1
1/12/2012,P00161842,10
1/12/2012,P00161942,119
1/12/2012,P00162042,17
1/12/2012,P00162242,6
1/12/2012,P00162342,6
1/12/2012,P00162442,40
1/12/2012,P00162542,1
1/12/2012,P00162642,15
1/12/2012,P00162842,1
1/12/2012,P00162942,6
1/12/2012,P00163042,3
1/12/2012,P00163142,11
1/12/2012,P00163242,35
1/12/2012,P00163342,11
1/12/2012,P00163442,49
1/12/2012,P00163542,15
1/12/2012,P00163642,1
1/12/2012,P00163742,4
1/12/2012,P00163842,33
1/12/2012,P00164042,4
1/12/2012,P00164142,2
1/12/2012,P00164342,12
1/12/2012,P00164442,1
1/12/2012,P00164642,13
1/12/2012,P00164742,2
1/12/2012,P00164842,9
1/12/2012,P00164942,3
1/12/2012,P00165042,2
1/12/2012,P00165142,6
1/12/2012,P00165242,3
1/12/2012,P00165442,59
1/12/2012,P00165642,22
1/12/2012,P00165742,35
1/12/2012,P00165842,36
1/12/2012,P00165942,9
1/12/2012,P00166042,7
1/12/2012,P00166142,4
1/12/2012,P00166242,9
1/12/2012,P00166342,12
1/12/2012,P00166642,2
1/12/2012,P00166742,21
1/12/2012,P00166942,10
1/12/2012,P00167142,1
1/12/2012,P00167342,1
1/12/2012,P00167542,5
1/12/2012,P00167642,8
1/12/2012,P00167742,4
1/12/2012,P00167842,2
1/12/2012,P00167942,12
1/12/2012,P00168042,2
1/12/2012,P00168142,1
1/12/2012,P00168342,20
1/12/2012,P00168442,15
1/12/2012,P00168542,2
1/12/2012,P00168642,9
1/12/2012,P00168742,21
1/12/2012,P00168842,2
1/12/2012,P00169042,3
1/12/2012,P00169142,6
1/12/2012,P00169242,2
1/12/2012,P00169342,1
1/12/2012,P00169442,18
1/12/2012,P00169542,4
1/12/2012,P00169642,14
1/12/2012,P00169742,57
1/12/2012,P00169942,1
1/12/2012,P00170042,1
1/12/2012,P00170142,3
1/12/2012,P00170242,3
1/12/2012,P00170342,51
1/12/2012,P00170442,58
1/12/2012,P00170542,21
1/12/2012,P00170642,52
1/12/2012,P00170842,3
1/12/2012,P00170942,26
1/12/2012,P00171042,3
1/12/2012,P00171342,34
1/12/2012,P00171442,4
1/12/2012,P00171542,40
1/12/2012,P00171642,22
1/12/2012,P00171742,2
1/12/2012,P00171842,9
1/12/2012,P00171942,3
1/12/2012,P00172042,1
1/12/2012,P00172142,5
1/12/2012,P00172342,3
1/12/2012,P00172542,5
1/12/2012,P00172642,1
1/12/2012,P00172742,3
1/12/2012,P00172842,35
1/12/2012,P00173042,79
1/12/2012,P00173142,4
1/12/2012,P00173242,45
1/12/2012,P00173342,64
1/12/2012,P00173442,8
1/12/2012,P00173542,32
1/12/2012,P00173742,28
1/12/2012,P00173842,75
1/12/2012,P00173942,58
1/12/2012,P00174042,9
1/12/2012,P00174142,32
1/12/2012,P00174242,46
1/12/2012,P00174342,4
1/12/2012,P00174442,116
1/12/2012,P00174542,28
1/12/2012,P00174642,4
1/12/2012,P00174742,3
1/12/2012,P00174842,19
1/12/2012,P00174942,1
1/12/2012,P00175042,7
1/12/2012,P00175242,14
1/12/2012,P00175342,3
1/12/2012,P00175442,1
1/12/2012,P00175542,5
1/12/2012,P00175642,9
1/12/2012,P00175742,10
1/12/2012,P00175842,6
1/12/2012,P00175942,5
1/12/2012,P00176042,16
1/12/2012,P00176142,8
1/12/2012,P00176242,9
1/12/2012,P00176342,9
1/12/2012,P00176442,2
1/12/2012,P00176542,28
1/12/2012,P00176642,34
1/12/2012,P00176742,11
1/12/2012,P00176842,51
1/12/2012,P00176942,17
1/12/2012,P00177042,17
1/12/2012,P00177142,31
1/12/2012,P00177242,12
1/12/2012,P00177342,46
1/12/2012,P00177442,74
1/12/2012,P00177542,86
1/12/2012,P00177642,34
1/12/2012,P00177742,35
1/12/2012,P00177842,45
1/12/2012,P00177942,45
1/12/2012,P00178042,41
1/12/2012,P00178142,47
1/12/2012,P00178242,104
1/12/2012,P00178342,50
1/12/2012,P00178442,21
1/12/2012,P00178542,20
1/12/2012,P00178642,52
1/12/2012,P00178742,13
1/12/2012,P00178842,30
1/12/2012,P00178942,123
1/12/2012,P00179042,22
1/12/2012,P00179142,25
1/12/2012,P00179242,11
1/12/2012,P00179342,19
1/12/2012,P00179442,15
1/12/2012,P00179542,19
1/12/2012,P00179642,11
1/12/2012,P00179742,22
1/12/2012,P00179842,12
1/12/2012,P00179942,10
1/12/2012,P00180042,8
1/12/2012,P00180142,6
1/12/2012,P00180242,7
1/12/2012,P00180342,48
1/12/2012,P00180442,11
1/12/2012,P00180542,12
1/12/2012,P00180642,11
1/12/2012,P00180742,8
1/12/2012,P00180842,7
1/12/2012,P00180942,9
1/12/2012,P00181142,2
1/12/2012,P00181242,21
1/12/2012,P00181342,13
1/12/2012,P00181442,3
1/12/2012,P00181542,61
1/12/2012,P00181642,15
1/12/2012,P00181742,10
1/12/2012,P00181842,71
1/12/2012,P00181942,5
1/12/2012,P00182042,15
1/12/2012,P00182142,145
1/12/2012,P00182242,80
1/12/2012,P00182342,60
1/12/2012,P00182442,58
1/12/2012,P00182542,26
1/12/2012,P00182642,59
1/12/2012,P00182742,90
1/12/2012,P00182842,3
1/12/2012,P00182942,3
1/12/2012,P00183042,35
1/12/2012,P00183142,34
1/12/2012,P00183242,85
1/12/2012,P00183342,74
1/12/2012,P00183442,57
1/12/2012,P00183542,21
1/12/2012,P00183642,26
1/12/2012,P00183742,9
1/12/2012,P00183842,7
1/12/2012,P00183942,42
1/12/2012,P00184042,47
1/12/2012,P00184142,65
1/12/2012,P00184242,57
1/12/2012,P00184342,11
1/12/2012,P00184442,72
1/12/2012,P00184542,15
1/12/2012,P00184642,18
1/12/2012,P00184742,17
1/12/2012,P00184842,4
1/12/2012,P00184942,207
1/12/2012,P00185042,2
1/12/2012,P00185142,2
1/12/2012,P00185242,4
1/12/2012,P00185342,15
1/12/2012,P00185442,29
1/12/2012,P00185542,6
1/12/2012,P00185642,12
1/12/2012,P00185742,3
1/12/2012,P00185842,11
1/12/2012,P00186042,10
1/12/2012,P00186142,12
1/12/2012,P00186242,19
1/12/2012,P00186342,17
1/12/2012,P00186442,3
1/12/2012,P00186542,4
1/12/2012,P00186642,50
1/12/2012,P00186842,14
1/12/2012,P00186942,1
1/12/2012,P00187042,9
1/12/2012,P00187142,6
1/12/2012,P00187242,17
1/12/2012,P00187342,17
1/12/2012,P00187442,69
1/12/2012,P00187542,3
1/12/2012,P00187642,1
1/12/2012,P00187742,4
1/12/2012,P00187842,68
1/12/2012,P00187942,13
1/12/2012,P00188042,9
1/12/2012,P00188242,8
1/12/2012,P00188342,2
1/12/2012,P00188442,57
1/12/2012,P00188542,35
1/12/2012,P00188642,8
1/12/2012,P00188742,45
1/12/2012,P00188842,6
1/12/2012,P00188942,12
1/12/2012,P00189042,25
1/12/2012,P00189142,8
1/12/2012,P00189242,18
1/12/2012,P00189342,3
1/12/2012,P00189542,9
1/12/2012,P00189642,55
1/12/2012,P00189742,11
1/12/2012,P00189842,46
1/12/2012,P00189942,1
1/12/2012,P00190042,73
1/12/2012,P00190142,74
1/12/2012,P00190242,32
1/12/2012,P00190342,21
1/12/2012,P00190442,7
1/12/2012,P00190542,46
1/12/2012,P00190642,3
1/12/2012,P00190742,51
1/12/2012,P00190842,39
1/12/2012,P00190942,33
1/12/2012,P00191042,12
1/12/2012,P00191142,14
1/12/2012,P00191242,18
1/12/2012,P00191342,25
1/12/2012,P00191442,62
1/12/2012,P00191542,7
1/12/2012,P00191642,37
1/12/2012,P00191742,16
1/12/2012,P00191842,10
1/12/2012,P00191942,13
1/12/2012,P00192042,97
1/12/2012,P00192142,1
1/12/2012,P00192242,7
1/12/2012,P00192342,3
1/12/2012,P00192442,6
1/12/2012,P00192542,76
1/12/2012,P00192642,15
1/12/2012,P00192742,11
1/12/2012,P00192842,54
1/12/2012,P00192942,42
1/12/2012,P00193042,23
1/12/2012,P00193142,17
1/12/2012,P00193242,35
1/12/2012,P00193342,6
1/12/2012,P00193442,17
1/12/2012,P00193542,70
1/12/2012,P00193642,34
1/12/2012,P00193742,17
1/12/2012,P00193842,30
1/12/2012,P00193942,10
1/12/2012,P00194042,16
1/12/2012,P00194142,21
1/12/2012,P00194242,13
1/12/2012,P00194342,19
1/12/2012,P00194442,48
1/12/2012,P00194542,37
1/12/2012,P00194642,39
1/12/2012,P00194742,1
1/12/2012,P00194842,3
1/12/2012,P00194942,1
1/12/2012,P00195042,21
1/12/2012,P00195142,1
1/12/2012,P00195242,25
1/12/2012,P00195342,54
1/12/2012,P00195442,33
1/12/2012,P00195542,13
1/12/2012,P00195642,20
1/12/2012,P00195742,36
1/12/2012,P00195842,19
1/12/2012,P00195942,17
1/12/2012,P00196042,44
1/12/2012,P00196142,42
1/12/2012,P00196242,12
1/12/2012,P00196342,32
1/12/2012,P00196442,64
1/12/2012,P00196542,48
1/12/2012,P00196642,32
1/12/2012,P00196742,17
1/12/2012,P00196842,13
1/12/2012,P00196942,4
1/12/2012,P00197042,49
1/12/2012,P00197142,10
1/12/2012,P00197242,7
1/12/2012,P00197342,18
1/12/2012,P00197442,17
1/12/2012,P00197542,16
1/12/2012,P00197642,1
1/12/2012,P00197742,3
1/12/2012,P00197942,22
1/12/2012,P00198042,50
1/12/2012,P00198142,50
1/12/2012,P00198242,16
1/12/2012,P00198342,12
1/12/2012,P00198442,2
1/12/2012,P00198542,13
1/12/2012,P00198642,7
1/12/2012,P00198742,57
1/12/2012,P00198842,6
1/12/2012,P00198942,9
1/12/2012,P00199042,10
1/12/2012,P00199142,23
1/12/2012,P00199242,1
1/12/2012,P00199342,7
1/12/2012,P00199442,96
1/12/2012,P00199542,2
1/12/2012,P00199642,17
1/12/2012,P00199742,7
1/12/2012,P00199842,5
1/12/2012,P00199942,5
1/12/2012,P00200042,3
1/12/2012,P00200142,10
1/12/2012,P00200242,10
1/12/2012,P00200342,12
1/12/2012,P00200442,8
1/12/2012,P00200542,3
1/12/2012,P00200642,37
1/12/2012,P00200842,20
1/12/2012,P00200942,2
1/12/2012,P00201042,1
1/12/2012,P00201242,1
1/12/2012,P00201342,53
1/12/2012,P00201442,89
1/12/2012,P00201542,8
1/12/2012,P00201642,1
1/12/2012,P00201742,2
1/12/2012,P00201942,1
1/12/2012,P00202042,4
1/12/2012,P00202142,16
1/12/2012,P00202242,22
1/12/2012,P00202342,5
1/12/2012,P00202442,4
1/12/2012,P00202542,13
1/12/2012,P00202642,1
1/12/2012,P00202742,19
1/12/2012,P00202842,1
1/12/2012,P00202942,4
1/12/2012,P00203042,2
1/12/2012,P00203142,10
1/12/2012,P00203442,1
1/12/2012,P00203642,1
1/12/2012,P00203742,1
1/12/2012,P00203842,2
1/12/2012,P00204142,1
1/12/2012,P00204242,28
1/12/2012,P00204342,17
1/12/2012,P00204542,1
1/12/2012,P00204742,23
1/12/2012,P00204842,4
1/12/2012,P00204942,10
1/12/2012,P00205042,13
1/12/2012,P00205142,16
1/12/2012,P00205242,10
1/12/2012,P00205442,60
1/12/2012,P00205542,1
1/12/2012,P00205642,36
1/12/2012,P00205742,1
1/12/2012,P00205842,27
1/12/2012,P00205942,58
1/12/2012,P00206042,15
1/12/2012,P00206142,1
1/12/2012,P00206342,19
1/12/2012,P00206442,35
1/12/2012,P00206642,4
1/12/2012,P00206742,1
1/12/2012,P00206842,2
1/12/2012,P00207042,14
1/12/2012,P00207142,1
1/12/2012,P00207242,6
1/12/2012,P00207342,27
1/12/2012,P00207442,12
1/12/2012,P00207542,2
1/12/2012,P00207642,4
1/12/2012,P00207742,10
1/12/2012,P00207842,6
1/12/2012,P00207942,92
1/12/2012,P00208042,22
1/12/2012,P00208142,4
1/12/2012,P00208242,8
1/12/2012,P00208342,58
1/12/2012,P00208442,4
1/12/2012,P00208542,6
1/12/2012,P00208642,1
1/12/2012,P00208742,84
1/12/2012,P00208842,13
1/12/2012,P00208942,16
1/12/2012,P00209042,1
1/12/2012,P00209142,22
1/12/2012,P00209242,1
1/12/2012,P00209342,3
1/12/2012,P00209442,2
1/12/2012,P00209542,2
1/12/2012,P00209642,24
1/12/2012,P00209742,50
1/12/2012,P00209842,70
1/12/2012,P00209942,8
1/12/2012,P00210042,113
1/12/2012,P00210142,5
1/12/2012,P00210342,48
1/12/2012,P00210442,10
1/12/2012,P00210542,14
1/12/2012,P00210642,27
1/12/2012,P00210942,51
1/12/2012,P00211042,28
1/12/2012,P00211142,98
1/12/2012,P00211242,21
1/12/2012,P00211442,2
1/12/2012,P00211542,5
1/12/2012,P00211642,2
1/12/2012,P00211942,13
1/12/2012,P00212042,35
1/12/2012,P00212142,28
1/12/2012,P00212242,43
1/12/2012,P00212342,6
1/12/2012,P00212442,10
1/12/2012,P00212542,18
1/12/2012,P00212742,28
1/12/2012,P00212842,11
1/12/2012,P00212942,82
1/12/2012,P00213042,22
1/12/2012,P00213142,4
1/12/2012,P00213242,106
1/12/2012,P00213342,6
1/12/2012,P00213442,2
1/12/2012,P00213542,14
1/12/2012,P00213642,13
1/12/2012,P00213742,55
1/12/2012,P00213842,7
1/12/2012,P00213942,18
1/12/2012,P00214142,41
1/12/2012,P00214242,22
1/12/2012,P00214342,26
1/12/2012,P00214442,79
1/12/2012,P00214542,10
1/12/2012,P00214642,32
1/12/2012,P00214742,3
1/12/2012,P00214842,25
1/12/2012,P00214942,3
1/12/2012,P00215042,1
1/12/2012,P00215242,10
1/12/2012,P00215342,1
1/12/2012,P00215442,31
1/12/2012,P00215542,5
1/12/2012,P00215642,22
1/12/2012,P00215742,12
1/12/2012,P00215942,8
1/12/2012,P00216042,57
1/12/2012,P00216142,78
1/12/2012,P00216242,16
1/12/2012,P00216342,140
1/12/2012,P00216442,5
1/12/2012,P00216542,22
1/12/2012,P00216742,56
1/12/2012,P00216842,14
1/12/2012,P00216942,16
1/12/2012,P00217042,2
1/12/2012,P00217142,30
1/12/2012,P00217242,8
1/12/2012,P00217342,14
1/12/2012,P00217442,53
1/12/2012,P00217542,21
1/12/2012,P00217642,3
1/12/2012,P00217742,64
1/12/2012,P00217842,6
1/12/2012,P00217942,42
1/12/2012,P00218042,18
1/12/2012,P00218142,17
1/12/2012,P00218242,20
1/12/2012,P00218342,21
1/12/2012,P00218442,26
1/12/2012,P00218542,10
1/12/2012,P00218642,32
1/12/2012,P00218742,18
1/12/2012,P00218842,14
1/12/2012,P00218942,11
1/12/2012,P00219042,14
1/12/2012,P00219142,11
1/12/2012,P00219242,42
1/12/2012,P00219342,10
1/12/2012,P00219442,6
1/12/2012,P00219542,19
1/12/2012,P00219642,1
1/12/2012,P00219742,17
1/12/2012,P00219842,31
1/12/2012,P00219942,58
1/12/2012,P00220042,18
1/12/2012,P00220142,68
1/12/2012,P00220242,45
1/12/2012,P00220342,88
1/12/2012,P00220442,182
1/12/2012,P00220542,3
1/12/2012,P00220642,38
1/12/2012,P00220742,19
1/12/2012,P00220842,7
1/12/2012,P00220942,22
1/12/2012,P00221042,23
1/12/2012,P00221142,23
1/12/2012,P00221242,24
1/12/2012,P00221342,60
1/12/2012,P00221442,114
1/12/2012,P00221542,78
1/12/2012,P00221642,21
1/12/2012,P00221742,33
1/12/2012,P00221842,33
1/12/2012,P00221942,44
1/12/2012,P00222042,14
1/12/2012,P00222142,30
1/12/2012,P00222242,29
1/12/2012,P00222342,1
1/12/2012,P00222442,24
1/12/2012,P00222542,2
1/12/2012,P00222642,9
